key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,0.950575,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,548,78.64801025,34.78045654,1,0,0,response1disk,,6,6.381103516,0.998962402,1,0,0,rectangle,6.381103516,0.998962402,1,0,0,0,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",6.381103516,0.998962402,1,0,0,0,11,11,110,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.99967,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,3638,-49.24188232,-29.68960571,1,0,0,response5disk,,6,22.04370117,-0.897644043,1,0,0,rectangle,22.04370117,-0.897644043,1,0,0,2,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",22.04370117,-0.897644043,1,0,0,0,12,12,107,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.901495,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,1644,-35.66241455,77.17895508,1,0,0,response7disk,,0,8.571594238,-0.357879639,1,0,0,rectangle,8.571594238,-0.357879639,1,0,0,5,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",8.571594238,-0.357879639,1,0,0,0,13,13,117,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.76787,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,4161,37.44348145,78.47418213,1,0,0,response1disk,,7,13.55303955,-2.699584961,1,0,0,rectangle,13.55303955,-2.699584961,1,0,0,7,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",13.55303955,-2.699584961,1,0,0,0,14,14,17,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.31755,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,578,-74.9196167,-37.99957275,1,0,0,response5disk,,7,-10.67602539,-2.624908447,1,0,0,rectangle,-10.67602539,-2.624908447,1,0,0,5,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",-10.67602539,-2.624908447,1,0,0,0,15,15,101,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.882515,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,3352,-32.57861328,65.72497559,1,0,0,response7disk,,0,0.239135742,-6.290466309,1,0,0,rectangle,0.239135742,-6.290466309,1,0,0,6,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",0.239135742,-6.290466309,1,0,0,0,16,16,94,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.116205,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,1245,-37.9005127,62.35327148,1,0,0,response7disk,,0,-6.151489258,3.74887085,1,0,0,rectangle,-6.151489258,3.74887085,1,0,0,4,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",-6.151489258,3.74887085,1,0,0,0,17,17,36,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.00131,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,4068,-28.52026367,70.23529053,1,0,0,response7disk,,0,10.81286621,1.870300293,1,0,0,rectangle,10.81286621,1.870300293,1,0,0,7,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",10.81286621,1.870300293,1,0,0,0,18,18,40,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.41732,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,109,-62.45825195,-37.5581665,1,0,0,response5disk,,0,-4.280578613,-4.085571289,1,0,0,rectangle,-4.280578613,-4.085571289,1,0,0,4,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",-4.280578613,-4.085571289,1,0,0,0,19,19,56,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.00066,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,3355,-58.67700195,40.53088379,1,0,0,response7disk,,1,-24.81848145,16.02636719,1,0,0,rectangle,-24.81848145,16.02636719,1,0,0,6,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",-24.81848145,16.02636719,1,0,0,0,20,20,124,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.71823,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,3656,-54.9631958,29.35171509,1,0,0,response7disk,,1,0.484619141,0.344421387,1,0,0,rectangle,0.484619141,0.344421387,1,0,0,6,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",0.484619141,0.344421387,1,0,0,0,21,21,28,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.133825,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,1551,-23.16156006,64.71347046,1,0,0,response7disk,,0,3.199462891,-3.584259033,1,0,0,rectangle,3.199462891,-3.584259033,1,0,0,1,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",3.199462891,-3.584259033,1,0,0,0,22,22,44,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.25411,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,472,-26.05444336,56.28973389,1,0,0,response7disk,,0,8.120910645,-5.85357666,1,0,0,rectangle,8.120910645,-5.85357666,1,0,0,3,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",8.120910645,-5.85357666,1,0,0,0,23,23,158,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.314815,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,468,50.97515869,-30.2010498,1,0,0,response3disk,,5,11.22198486,-8.913513184,1,0,0,rectangle,11.22198486,-8.913513184,1,0,0,2,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",11.22198486,-8.913513184,1,0,0,0,24,24,86,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.104555,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,237,-22.2746582,-55.93243408,1,0,0,response5disk,,3,-1.641418457,-3.372253418,1,0,0,rectangle,-1.641418457,-3.372253418,1,0,0,4,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",-1.641418457,-3.372253418,1,0,0,0,25,25,150,1,,,
,,,,,,,,,,,,,FF,,,,,,,,3.619835,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,219,-27.16003418,64.17871094,1,0,0,response7disk,,0,-8.225830078,-9.840576172,1,0,0,rectangle,-8.225830078,-9.840576172,1,0,0,7,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",-8.225830078,-9.840576172,1,0,0,0,26,26,76,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.884725,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,1941,-63.03796387,-38.918396,1,0,0,response5disk,,0,-6.20300293,-5.366088867,1,0,0,rectangle,-6.20300293,-5.366088867,1,0,0,1,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",-6.20300293,-5.366088867,1,0,0,0,27,27,70,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.083355,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,4299,-72.78369141,-38.14859009,1,0,0,response5disk,,0,-6.649230957,-10.64935303,1,0,0,rectangle,-6.649230957,-10.64935303,1,0,0,6,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",-6.649230957,-10.64935303,1,0,0,0,28,28,53,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.837655,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,3919,-39.24920654,56.0357666,1,0,0,response7disk,,0,5.237731934,-15.9942627,1,0,0,rectangle,5.237731934,-15.9942627,1,0,0,7,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",5.237731934,-15.9942627,1,0,0,0,29,29,45,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.06524,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,1853,-49.39257813,32.49206543,1,0,0,response7disk,,1,25.67468262,-9.873168945,1,0,0,rectangle,25.67468262,-9.873168945,1,0,0,7,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",25.67468262,-9.873168945,1,0,0,0,30,30,42,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.91913,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,51,-32.00732422,52.13534546,1,0,0,response7disk,,0,-12.51525879,-9.273284912,1,0,0,rectangle,-12.51525879,-9.273284912,1,0,0,6,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",-12.51525879,-9.273284912,1,0,0,0,31,31,12,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.501995,,,,,,,,,,,,,,,,,,,,,,,,,5f3663dd7dda2100096d4a81,60a7d7fa4e3ef8b5f5a00b00,2021-05-21_17h56.26.997,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,60a5f9bf14d0aa2821c4bb84,,,815,58.81488037,-35.59643555,1,0,0,response3disk,,5,-5.863891602,-4.559020996,1,0,0,rectangle,-5.863891602,-4.559020996,1,0,0,2,"[178,301,10,40,129,266,47,195,60,64,161,165,136,43,323,279,190,79,287,108]",-5.863891602,-4.559020996,1,0,0,0,32,32,157,1,,,
